# sigma  POINT_DATA 1071
#  xx  xy  xz  yy  yz sigma_0  sigma_1  sigma_2  sigma_3  sigma_4  sigma_5  
0.388908 0.388908 0.25 69840.7 -50304.5 3.47226e-12 41183.5 -2.26033e-12 25621
0.424264 0.424264 0.25 98577.5 -38305.8 1.5991e-13 10303.1 6.94709e-13 25126.3
0.459619 0.459619 0.25 113193 -30268.8 1.17629e-12 -6434.26 6.0269e-13 24636.6
0.494975 0.494975 0.25 120653 -24561.4 1.95593e-13 -15599.4 -1.6567e-13 24243.1
0.53033 0.53033 0.25 124183 -20362.5 8.96512e-13 -20522.5 4.9262e-13 23921.7
0.565685 0.565685 0.25 125470 -17184.5 -8.97091e-15 -22967.6 6.28867e-14 23654.4
0.601041 0.601041 0.25 125446 -14722.4 -7.1023e-13 -23929.5 -3.90013e-13 23426.9
0.636396 0.636396 0.25 124651 -12775.5 -1.08058e-12 -24007.7 -5.19451e-13 23225.4
0.671752 0.671752 0.25 123489 -11172.6 0 -23593.1 0 23052.9
0.707107 0.707107 0.25 121954 -9124.04 1.16075e-13 -22885.2 -1.46486e-14 22861.9
0.357196 0.418223 0.25 69840.7 -50304.5 3.47226e-12 41183.5 -2.26033e-12 25621
0.389669 0.456243 0.25 98577.5 -38305.8 1.5991e-13 10303.1 6.94709e-13 25126.3
0.422141 0.494264 0.25 113193 -30268.8 1.17629e-12 -6434.26 6.0269e-13 24636.6
0.454614 0.532284 0.25 120653 -24561.4 1.95593e-13 -15599.4 -1.6567e-13 24243.1
0.487086 0.570304 0.25 124183 -20362.5 8.96512e-13 -20522.5 4.9262e-13 23921.7
0.519558 0.608325 0.25 125470 -17184.5 -8.97091e-15 -22967.6 6.28867e-14 23654.4
0.552031 0.646345 0.25 125446 -14722.4 -7.1023e-13 -23929.5 -3.90013e-13 23426.9
0.584503 0.684365 0.25 124651 -12775.5 -1.08058e-12 -24007.7 -5.19451e-13 23225.4
0.616976 0.722386 0.25 123489 -11172.6 0 -23593.1 0 23052.9
0.649448 0.760406 0.25 121954 -9124.04 1.16075e-13 -22885.2 -1.46486e-14 22861.9
0.323282 0.444959 0.25 96830.8 -61928.9 2.0954e-12 46374.5 -1.45146e-12 33047.4
0.352671 0.48541 0.25 118709 -41528.5 -5.23562e-13 16597 2.896e-13 31224.5
0.38206 0.525861 0.25 128858 -28874.2 6.11916e-13 229.129 2.91927e-13 29789.3
0.41145 0.566312 0.25 133144 -20646.2 2.21351e-13 -9046.91 -1.43157e-13 28637.7
0.440839 0.606763 0.25 134336 -15101.2 -8.88279e-13 -14304.5 -5.03697e-13 27699.5
0.470228 0.647214 0.25 133849 -11254.3 -4.4393e-14 -17180.3 9.61207e-14 26923.5
0.499618 0.687665 0.25 132449 -8515.93 7.74992e-13 -18604.4 4.23804e-13 26271.9
0.529007 0.728115 0.25 130580 -6511.45 -7.37245e-13 -19139.6 -3.48156e-13 25717
0.558396 0.768566 0.25 128573 -4965.72 -2.38258e-13 -19124.3 4.78037e-14 25257.3
0.587785 0.809017 0.25 126369 -3228.35 -1.20447e-13 -18580.8 -1.48256e-13 24874.1
0.287374 0.468952 0.25 126687 -70601.4 1.59027e-12 47485.7 -1.36171e-12 40193.8
0.313499 0.511584 0.25 139360 -43266.4 -2.81567e-13 21375.1 1.13315e-13 37092.8
0.339624 0.554216 0.25 143767 -26841.4 -5.08556e-15 6806.59 2.18645e-15 34747.8
0.365749 0.596848 0.25 144204 -16591.2 -1.19394e-13 -1780.8 5.63949e-14 32867
0.391874 0.63948 0.25 142719 -9996.63 -8.81136e-13 -6931.31 -4.91823e-13 31335.7
0.417999 0.682112 0.25 140314 -5656.5 -7.37977e-13 -10007.5 -4.76493e-13 30070.7
0.444124 0.724744 0.25 137507 -2747.15 -3.06667e-13 -11790.6 -1.9397e-13 29011.5
0.470249 0.767376 0.25 134587 -763.377 3.02057e-13 -12757.1 1.79428e-13 28114.5
0.496374 0.810008 0.25 131768 632.715 -1.40992e-13 -13192 3.73427e-14 27363.7
0.522499 0.85264 0.25 128971 2049.77 -9.9459e-14 -13070.9 -1.35971e-13 26746.2
0.249695 0.490053 0.25 158110 -75324.1 2.70076e-12 45075 -1.21688e-12 46888.8
0.272394 0.534604 0.25 159834 -43218.3 -6.86049e-13 24715.9 -2.93794e-13 42588.6
0.295094 0.579154 0.25 157578 -24256.8 1.43228e-14 13114.5 -4.05403e-15 39390.7
