# sigma  POINT_DATA 1071
#  xx  xy  xz  yy  yz sigma_0  sigma_1  sigma_2  sigma_3  sigma_4  sigma_5  
0.388908 0.388908 0.25 8536.09 -6148.32 4.24387e-13 5033.54 -2.76262e-13 3131.45
0.424264 0.424264 0.25 12048.4 -4681.82 1.95445e-14 1259.27 8.49089e-14 3070.99
0.459619 0.459619 0.25 13834.7 -3699.52 1.43769e-13 -786.409 7.36621e-14 3011.14
0.494975 0.494975 0.25 14746.5 -3001.95 2.39058e-14 -1906.59 -2.02485e-14 2963.05
0.53033 0.53033 0.25 15178 -2488.74 1.09574e-13 -2508.3 6.02091e-14 2923.76
0.565685 0.565685 0.25 15335.2 -2100.32 -1.09644e-15 -2807.15 7.68615e-15 2891.09
0.601041 0.601041 0.25 15332.3 -1799.41 -8.68058e-14 -2924.71 -4.76682e-14 2863.29
0.636396 0.636396 0.25 15235.1 -1561.45 -1.32071e-13 -2934.27 -6.34885e-14 2838.66
0.671752 0.671752 0.25 15093.1 -1365.54 0 -2883.6 0 2817.58
0.707107 0.707107 0.25 14905.5 -1115.16 1.41869e-14 -2797.09 -1.79039e-15 2794.24
0.357196 0.418223 0.25 8536.09 -6148.32 4.24387e-13 5033.54 -2.76262e-13 3131.45
0.389669 0.456243 0.25 12048.4 -4681.82 1.95445e-14 1259.27 8.49089e-14 3070.99
0.422141 0.494264 0.25 13834.7 -3699.52 1.43769e-13 -786.409 7.36621e-14 3011.14
0.454614 0.532284 0.25 14746.5 -3001.95 2.39058e-14 -1906.59 -2.02485e-14 2963.05
0.487086 0.570304 0.25 15178 -2488.74 1.09574e-13 -2508.3 6.02091e-14 2923.76
0.519558 0.608325 0.25 15335.2 -2100.32 -1.09644e-15 -2807.15 7.68615e-15 2891.09
0.552031 0.646345 0.25 15332.3 -1799.41 -8.68058e-14 -2924.71 -4.76682e-14 2863.29
0.584503 0.684365 0.25 15235.1 -1561.45 -1.32071e-13 -2934.27 -6.34885e-14 2838.66
0.616976 0.722386 0.25 15093.1 -1365.54 0 -2883.6 0 2817.58
0.649448 0.760406 0.25 14905.5 -1115.16 1.41869e-14 -2797.09 -1.79039e-15 2794.24
0.323282 0.444959 0.25 11834.9 -7569.09 2.56104e-13 5668 -1.77401e-13 4039.13
0.352671 0.48541 0.25 14508.9 -5075.7 -6.39909e-14 2028.52 3.53956e-14 3816.33
0.38206 0.525861 0.25 15749.3 -3529.06 7.47898e-14 28.0047 3.568e-14 3640.91
