# sigma  POINT_DATA 1071
#  xx  xy  xz  yy  yz sigma_0  sigma_1  sigma_2  sigma_3  sigma_4  sigma_5  
0.388908 0.388908 0.25 73720.7 -53099.2 3.66516e-12 43471.4 -2.3859e-12 27044.4
0.424264 0.424264 0.25 104054 -40433.9 1.68794e-13 10875.5 7.33304e-13 26522.2
0.459619 0.459619 0.25 119482 -31950.4 1.24164e-12 -6791.71 6.36173e-13 26005.3
0.494975 0.494975 0.25 127356 -25926 2.06459e-13 -16466 -1.74873e-13 25590
0.53033 0.53033 0.25 131082 -21493.7 9.46318e-13 -21662.6 5.19987e-13 25250.7
0.565685 0.565685 0.25 132441 -18139.2 -9.4693e-15 -24243.6 6.63804e-14 24968.5
0.601041 0.601041 0.25 132415 -15540.3 -7.49687e-13 -25258.9 -4.1168e-13 24728.4
0.636396 0.636396 0.25 131576 -13485.3 -1.14061e-12 -25341.5 -5.48309e-13 24515.7
0.671752 0.671752 0.25 130350 -11793.3 0 -24903.8 0 24333.6
0.707107 0.707107 0.25 128729 -9630.94 1.22523e-13 -24156.7 -1.54624e-14 24132.1
0.357196 0.418223 0.25 73720.7 -53099.2 3.66516e-12 43471.4 -2.3859e-12 27044.4
0.389669 0.456243 0.25 104054 -40433.9 1.68794e-13 10875.5 7.33304e-13 26522.2
0.422141 0.494264 0.25 119482 -31950.4 1.24164e-12 -6791.71 6.36173e-13 26005.3
0.454614 0.532284 0.25 127356 -25926 2.06459e-13 -16466 -1.74873e-13 25590
0.487086 0.570304 0.25 131082 -21493.7 9.46318e-13 -21662.6 5.19987e-13 25250.7
0.519558 0.608325 0.25 132441 -18139.2 -9.4693e-15 -24243.6 6.63804e-14 24968.5
0.552031 0.646345 0.25 132415 -15540.3 -7.49687e-13 -25258.9 -4.1168e-13 24728.4
0.584503 0.684365 0.25 131576 -13485.3 -1.14061e-12 -25341.5 -5.48309e-13 24515.7
0.616976 0.722386 0.25 130350 -11793.3 0 -24903.8 0 24333.6
0.649448 0.760406 0.25 128729 -9630.94 1.22523e-13 -24156.7 -1.54624e-14 24132.1
0.323282 0.444959 0.25 102210 -65369.4 2.21181e-12 48950.9 -1.5321e-12 34883.4
0.352671 0.48541 0.25 125304 -43835.6 -5.52649e-13 17519 3.05689e-13 32959.2
0.38206 0.525861 0.25 136016 -30478.3 6.45912e-13 241.859 3.08145e-13 31444.2
