# sigma  POINT_DATA 1071
#  xx  xy  xz  yy  yz sigma_0  sigma_1  sigma_2  sigma_3  sigma_4  sigma_5  
0.388908 0.388908 0.25 34144.3 -24593.3 1.69755e-12 20134.1 -1.10505e-12 12525.8
0.424264 0.424264 0.25 48193.5 -18727.3 7.81781e-14 5037.09 3.39636e-13 12284
0.459619 0.459619 0.25 55338.8 -14798.1 5.75075e-13 -3145.64 2.94648e-13 12044.6
0.494975 0.494975 0.25 58985.9 -12007.8 9.56231e-14 -7626.38 -8.0994e-14 11852.2
0.53033 0.53033 0.25 60711.8 -9954.98 4.38295e-13 -10033.2 2.40836e-13 11695.1
0.565685 0.565685 0.25 61340.9 -8401.29 -4.38578e-15 -11228.6 3.07446e-14 11564.4
0.601041 0.601041 0.25 61329.2 -7197.63 -3.47223e-13 -11698.9 -1.90673e-13 11453.2
0.636396 0.636396 0.25 60940.6 -6245.81 -5.28282e-13 -11737.1 -2.53954e-13 11354.6
0.671752 0.671752 0.25 60372.4 -5462.17 0 -11534.4 0 11270.3
0.707107 0.707107 0.25 59621.8 -4460.64 5.67477e-14 -11188.3 -7.16155e-15 11177
0.357196 0.418223 0.25 34144.3 -24593.3 1.69755e-12 20134.1 -1.10505e-12 12525.8
0.389669 0.456243 0.25 48193.5 -18727.3 7.81781e-14 5037.09 3.39636e-13 12284
0.422141 0.494264 0.25 55338.8 -14798.1 5.75075e-13 -3145.64 2.94648e-13 12044.6
0.454614 0.532284 0.25 58985.9 -12007.8 9.56231e-14 -7626.38 -8.0994e-14 11852.2
0.487086 0.570304 0.25 60711.8 -9954.98 4.38295e-13 -10033.2 2.40836e-13 11695.1
0.519558 0.608325 0.25 61340.9 -8401.29 -4.38578e-15 -11228.6 3.07446e-14 11564.4
0.552031 0.646345 0.25 61329.2 -7197.63 -3.47223e-13 -11698.9 -1.90673e-13 11453.2
0.584503 0.684365 0.25 60940.6 -6245.81 -5.28282e-13 -11737.1 -2.53954e-13 11354.6
0.616976 0.722386 0.25 60372.4 -5462.17 0 -11534.4 0 11270.3
0.649448 0.760406 0.25 59621.8 -4460.64 5.67477e-14 -11188.3 -7.16155e-15 11177
0.323282 0.444959 0.25 47339.5 -30276.3 1.02442e-12 22672 -7.09603e-13 16156.5
0.352671 0.48541 0.25 58035.7 -20302.8 -2.55964e-13 8114.08 1.41582e-13 15265.3
0.38206 0.525861 0.25 62997.1 -14116.3 2.99159e-13 112.019 1.4272e-13 14563.6
0.41145 0.566312 0.25 65092.5 -10093.7 1.08216e-13 -4422.94 -6.99877e-14 14000.7
0.440839 0.606763 0.25 65675.2 -7382.79 -4.3427e-13 -6993.31 -2.46252e-13 13542
0.470228 0.647214 0.25 65437.1 -5502.12 -2.17033e-14 -8399.24 4.69924e-14 13162.6
0.499618 0.687665 0.25 64753 -4163.34 3.78885e-13 -9095.46 2.07193e-13 12844
0.529007 0.728115 0.25 63839.2 -3183.37 -3.60431e-13 -9357.13 -1.7021e-13 12572.8
0.558396 0.768566 0.25 62857.8 -2427.68 -1.16482e-13 -9349.65 2.33707e-14 12348
