# sigma  POINT_DATA 1071
#  xx  xy  xz  yy  yz sigma_0  sigma_1  sigma_2  sigma_3  sigma_4  sigma_5  
0.388908 0.388908 0.25 39576.4 -28505.9 1.96761e-12 23337.3 -1.28085e-12 14518.5
0.424264 0.424264 0.25 55860.6 -21706.6 9.06155e-14 5838.45 3.93669e-13 14238.2
0.459619 0.459619 0.25 64142.7 -17152.3 6.66565e-13 -3646.08 3.41524e-13 13960.8
0.494975 0.494975 0.25 68370 -13918.2 1.10836e-13 -8839.67 -9.38794e-14 13737.8
0.53033 0.53033 0.25 70370.5 -11538.7 5.08023e-13 -11629.4 2.79151e-13 13555.6
0.565685 0.565685 0.25 71099.7 -9737.86 -5.08352e-15 -13015 3.56358e-14 13404.2
0.601041 0.601041 0.25 71086.2 -8342.71 -4.02463e-13 -13560 -2.21007e-13 13275.3
0.636396 0.636396 0.25 70635.7 -7239.46 -6.12327e-13 -13604.4 -2.94356e-13 13161.1
0.671752 0.671752 0.25 69977.1 -6331.15 0 -13369.4 0 13063.3
0.707107 0.707107 0.25 69107.1 -5170.29 6.57757e-14 -12968.3 -8.30088e-15 12955.1
0.357196 0.418223 0.25 39576.4 -28505.9 1.96761e-12 23337.3 -1.28085e-12 14518.5
0.389669 0.456243 0.25 55860.6 -21706.6 9.06155e-14 5838.45 3.93669e-13 14238.2
0.422141 0.494264 0.25 64142.7 -17152.3 6.66565e-13 -3646.08 3.41524e-13 13960.8
0.454614 0.532284 0.25 68370 -13918.2 1.10836e-13 -8839.67 -9.38794e-14 13737.8
0.487086 0.570304 0.25 70370.5 -11538.7 5.08023e-13 -11629.4 2.79151e-13 13555.6
0.519558 0.608325 0.25 71099.7 -9737.86 -5.08352e-15 -13015 3.56358e-14 13404.2
0.552031 0.646345 0.25 71086.2 -8342.71 -4.02463e-13 -13560 -2.21007e-13 13275.3
0.584503 0.684365 0.25 70635.7 -7239.46 -6.12327e-13 -13604.4 -2.94356e-13 13161.1
0.616976 0.722386 0.25 69977.1 -6331.15 0 -13369.4 0 13063.3
0.649448 0.760406 0.25 69107.1 -5170.29 6.57757e-14 -12968.3 -8.30088e-15 12955.1
